ID;Region;Reported Date;num;num_men;num_female;num_children;cause;location;Information Source;Location Coordinates
54272;Sub-Saharan Africa;October 31, 2020;1;;;;dehydration, hypothermia;Died in police custody upon arrival in Le Ksar commissariat, Nouakchott, Mauritania. Boat disembarked at Parc National du Banc d’Arguin, Mauritania.;IOM Mauritania;18.073529900000, -15.958237200000
54252;Mediterranean;October 31, 2020;10;9;;;drowned;Boat capsized at an unspecified location off of Libya and bodies washed ashore at Bani Jawed, Libya - Presumably it departed from Benghazi, Libya on 30 September 2020 .;Alarm Phone, IOM Libya;33.284247945049, 19.998900275000
54706;US-Mexico Border;October 30, 2020;1;1;;;Unknown;2673 Inspiration, Mission, Hidalgo County, Texas, USA;Hidalgo County Sheriff's Office;26.182023600000, -98.356657100000
54271;North Africa;October 30, 2020;1;;;;Dehydration, hypothermia;Body found onboard a boat that arrived to Los Cristianos port, Tenerife, Canary Islands, Spain;20 minutos;28.049274000000, -16.718653000000
54270;Sub-Saharan Africa;October 30, 2020;1;;;;Dehydration, hypothermia;Died in police custody en route to Nouakchott, Mauritania. Boat disembarked at Parc National du Banc d’Arguin, Mauritania.;IOM Mauritania;18.073529900000, -15.958237200000
54348;Mediterranean;October 30, 2020;1;;;;Drowned;Body washed ashore at Azzawyia, Libya;IOM Libya;32.811525179366, 12.722063542187
54605;US-Mexico Border;October 29, 2020;1;1;;;Hypothermia;In Eastern Yuma County, Arizona, USA;Yuma County Medical Examiner;32.786688300000, -113.506785900000
54260;Central America;October 29, 2020;1;1;;;Vehicle accident;San Antonio Soledad, Puebla, Mexico;El Sol de Puebla;18.784166500000, -97.406388800000
54524;South America;October 29, 2020;1;;1;1;Violent death;Esperanza Neighborhood, Bogotá, Colombia;El Pitazo, Noticias Canal 1;4.537473900000, -74.100409000000
54269;Sub-Saharan Africa;October 29, 2020;2;;;;Dehydration, hypothermia;Died in hospital in Nouadhibou, Mauritania after disembarkation from attempted crossing to Canary Islands;IOM Mauritania;20.942517900000, -17.036227200000
54251;Sub-Saharan Africa;October 29, 2020;50;50;;;Dehydration, hypothermia;Off the coast of Nouadhibou, Mauritania - Departed from Mbour, Senegal on 11 October 2020;IOM Mauritania;20.905318731220, -16.953829739062
54274;Sub-Saharan Africa;October 29, 2020;38;;;;Drowned;Off the coast of Palma, Cabo Delgado, Mozambique;IOM Mozambique;-10.766277103874, 40.559689942969
54332;South America;October 28, 2020;1;1;;;Unknown;"""Trocha La Playita"", Villa del Rosario, Cucuta, Colombia near International Bridge Simon Bolivar";Alerta Santanderes ;7.843787900000, -72.469689700000
54291;South America;October 28, 2020;2;2;;;Tortured and violent death;Municipality of Puerto Santander, Norte de Santander Department, Cucuta, Colombia;Noticias al dia y a la hora;8.361323000000, -72.408389000000
54705;US-Mexico Border;October 27, 2020;1;1;;;Drowned;3333 Butterfly Park, Mission, Hidalgo County, Texas, USA;Hidalgo County Sheriff's Office;26.202961400000, -98.363209300000
54244;Europe;October 27, 2020;7;5;2;3;Drowned;In the English Channel, close to Dunkirk, Dunkerque, France;BBC, Le Parisien, AFP, Euronews;51.174921425325, 2.093191705273
54250;Sub-Saharan Africa;October 27, 2020;2;2;;;Dehydration, hypothermia;Off the coast of Tafarît, Mauritania - Departed from Mbour, Senegal on 19 October 2020;Garde Côtes Mauritanienne via IOM Mauritania;17.905430736224, -16.050922331250
54455;US-Mexico Border;October 26, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.041800000000, 31.334119000000
54268;Sub-Saharan Africa;October 26, 2020;2;;;;Dehydration, hypothermia;Bodies found onboard a boat upon return to Parc National du Banc d’Arguin, Mauritania;IOM Mauritania;20.600000000000, -16.450000000000
54321;North Africa;October 26, 2020;12;;2;2;Drowned;25km off the coast of Morocco;Héroes del Mar, Espiral 21;28.060361965928, -12.717620000000
54454;US-Mexico Border;October 25, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.112467000000, 31.680733000000
54316;North Africa;October 25, 2020;2;;;;Drowned;Boat capsized off the coast of Ain Beida, 180 KM south of Dakhla, Morocco;Dakhla Now, Ahdat Dakhla, Al Masdare;31.567669682644, -10.555969078125
54243;Mediterranean;October 25, 2020;1;;;;Presumed hypothermia;In the Strait of Gibraltar, close to Algeciras, Cadiz, Spain - Remains recovered from a kayak;Europa Press, El Foro de Ceuta;36.086397844657, -5.386881803711
54314;Mediterranean;October 25, 2020;15;9;1;;Drowned;Unspecified location off the coast of Libya - Embarkation on 24.10 at 19:00 from Qarqarsh, Tripoli, Libya;IOM Libya, UNHCR Libya;33.047839965426, 13.177147654112
54475;Europe;October 24, 2020;1;;;;Heart failure;Grande-Sythe camp, Calais, France;Institute for Race Relations;51.013547000000, 2.302577000000
54241;Mediterranean;October 24, 2020;1;1;;;Drowned;Remains recovered off the coast of Sarchal Beach, Ceuta, Spain;EFE, El Foro de Ceuta;35.879810700000, -5.334293100000
54254;Middle East;October 24, 2020;1;1;;;Sickness or lack of access to medicines;Evros/meriç River, at the free zone between Turkey and Greece;Gendarmerie General Command Turkey via IOM Turkey;41.170395517051, 26.310622162359
54704;US-Mexico Border;October 24, 2020;1;1;;;Drowned;1159 County Road 2910, Hidalgo, Hidalgo County, Texas, USA;Hidalgo County Sheriff's Office;26.113872000000, -98.270532900000
54242;Sub-Saharan Africa;October 24, 2020;141;;;;Drowned;Boat departed from Mbour, Senegal and capsized off the coast of Saint-Louis, on Senegal's northwest coast;IOM Senegal;15.995670742123, -16.704289844531
54240;South America;October 23, 2020;1;;;;Heart attack;In a public square in Socopo, Barinas, Venezuela - On the way to Peru;La Prensa Lara;8.233031400000, -70.822769700000
54239;US-Mexico Border;October 23, 2020;1;1;;;Violent death;Immediately west of the port of entry in San Ysidro, California, USA;US Border Patrol;32.543483800000, -117.030279500000
54238;South America;October 23, 2020;7;7;;;Unknown;Bodies found in shipping container in Asuncion, Paraguay (originated in Sid, Serbia on 22 July attempting to reach Italy);Attorney General of the Republic of Paraguay, ONU Paraguay, ABC Color Paraguay;-25.263739900000, -57.575926000000
54340;Mediterranean;October 23, 2020;1;1;;;Drowned;Body washed up Mahadna rocky beach in the municipality of Sidi Lakhdar, 72 km east of Mostaganem state, Algeria;El Khabar, Es-Salam Online;36.243544104315, 0.379367286328
54235;Central America;October 22, 2020;1;;1;;Accident ;Former train station San Marcos, Rafael Lara Grajales municipality, Puebla, Mexico;El Popular, HRN Radio;19.224166500000, -97.799999900000
54234;Mediterranean;October 22, 2020;10;;3;2;Drowned;Boat capsized off the coast of Lampedusa, Italy. Survivors were rescued by fishermen and brought to shore.;IOM, Sara Creta (independent journalist), UNHCR Libya;35.476196228863, 12.567514116211
54352;US-Mexico Border;October 22, 2020;1;1;;;Drowned;Rio Bravo, Matamoros, Tamaulipas, Mexico;Vox Populi Noticias;25.879635166727, -97.497587758691
54453;US-Mexico Border;October 22, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-110.953217000000, 31.333383000000
54237;North Africa;October 22, 2020;3;;;;Unknown;In the valley at the northern entrance to the city of Bani Walid, Libya;ALSALAM Baniwalid Association for Charity;31.797583100000, 14.053676000000
54236;US-Mexico Border;October 22, 2020;1;1;;;Unknown ;At the end of West International Str., half-mile west of the DeConcini Port of Entry, Nogales,  Santa Cruz County, Arizona, USA;Nogales International;31.336445963492, -110.972879387620
54221;North Africa;October 21, 2020;17;;;;Dehydration, hypothermia;Boat rescued 400km south-west of the Canary Islands, Spain (with one body on board) - Embarkation from Morocco (somewhere between Boujour and Dakhla) at the beginning of October 2020;RTVC, El Diario, Público;26.496877732541, -18.200175321875
54227;Mediterranean;October 21, 2020;1;;;;Drowned;Body washed ashore at La Ribera Beach, Ceuta, Spain;El Confidencial, El Faro de Ceuta;35.887152100000, -5.316295400000
54226;South Asia;October 21, 2020;11;;11;;Trampled to death;In a soccer stadium in Nangarhar Province, Afghanistan (while waiting to get visas to leave the country);Associated Press;34.171831300000, 70.621679400000
54233;Mediterranean;October 20, 2020;20;;;;Drowned;Boat capsized off the coast of Libya, reportedly embarked from Azzawaya Alharsha - Survivors swam ashore to Sabratha;IOM Libya;32.847290302904, 12.657531966602
54253;Middle East;October 20, 2020;1;1;;;Drowned;Evros/Meriç River,  Alibeyköy Village, Meriç District, Turkey;IOM Turkey;41.211990817150, 26.324805202637
54232;Mediterranean;October 20, 2020;15;;;;Drowned;Boat capsized off the coast of Libya, reportedly embarked from Azzawaya Alharsha - survivors arrived in Sabratha;IOM Libya;32.913028433536, 12.689117659961
54452;US-Mexico Border;October 20, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.014190000000, 31.658470000000
54223;Mediterranean;October 20, 2020;4;;;;Unknown;Human remains found at Sabratha beach, Libya;IOM Libya;32.815732492548, 12.452955327539
54451;US-Mexico Border;October 20, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.823930000000, 31.781190000000
54222;US-Mexico Border;October 20, 2020;1;;;;Unknown;On Warulaw Ranch, Edwards County, Texas, USA;Zócalo;30.018285880312, -100.201486735410
54228;North Africa;October 20, 2020;1;;;;Dehydration, hypothermia;Boat arrived to Gran Canaria, Spain with one deceased person on board, presumably embarked in Mauritania.;Helena Maleno;27.789089280700, -15.451993574414
54703;US-Mexico Border;October 19, 2020;1;1;;;Unknown;299944 FM 1017, Linn, Hidalgo County, Texas, USA;Hidalgo County Sheriff's Office;26.575163500000, -98.160116600000
54217;Mediterranean;October 19, 2020;5;5;;;Thirst and hunger;They left from Annaba, Algeria on 09.10 and were rescued 8 miles off of Palermo, Sicily, Italy on 19.10. They died while drifting in the Mediterranean;Alarm Phone, Italian Coast Guard;38.529811390616, 13.306737535937
54218;US-Mexico Border;October 18, 2020;1;1;;;Presumed exposure;In a hospital in Laredo, Texas, USA - He was intercepted by the US Borded Patrol south of Laredo on 15.10;US Border Patrol;27.503561300000, -99.507551900000
54342;Mediterranean;October 18, 2020;7;;;;Drowned;Boat sailed from sailed Coralez Plage, Ain El Turk, Oran to Spain before capsizing miles north of Habibas Island (12 KM off the coast Northwest of Oran, Algeria);En-Nahar Online, ُ El Bilad;35.723781400000, -1.132303700000
54285;Europe;October 18, 2020;1;1;;;Unknown ;Ventimiglia, Italy - close to the border with France;Riviera24;43.791236600000, 7.607586400000
54216;Europe;October 18, 2020;1;1;;;Drowned;Body washed up on the beach of Sangatte, Pas-de-Calais, France;The Guardian, Le Figaro;50.946696000000, 1.756665000000
54450;US-Mexico Border;October 17, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.555550000000, 32.058950000000
54343;Mediterranean;October 16, 2020;12;;;;Drowned;Boat capsized near the coast of Beni Haoua, Ténès, Chlef Province, Algeria - Boat was lost at sea for 10 days;En-Nahar Online, : Akhbar El Watane ;36.567331628774, 1.270743642578
54249;US-Mexico Border;October 16, 2020;1;1;;;Drowned;Rio Bravo, by the Braulio Fernadez Aguirre Park, Acuña, Coahuila, Mexico;Zócalo;29.325990260385, -100.923094572800
54757;US-Mexico Border;October 15, 2020;1;;;;Drowned;Rio Bravo, Coahuila, Mexico;Instituto Nacional de Migración (Grupos Beta);28.589034875887, -100.442741172070
54449;US-Mexico Border;October 15, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-109.689858000000, 31.334084000000
54448;US-Mexico Border;October 15, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.449633000000, 31.845883000000
54447;US-Mexico Border;October 15, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.461817000000, 31.860150000000
54215;Horn of Africa;October 15, 2020;18;18;;;Drowned;Bodies washed ashore at Champ de Tir, close to Obock, Djibouti - The migrants were forced out of the boat before it had reached the coast. ;IOM;11.927127097144, 43.302140010156
54224;South America;October 14, 2020;4;2;2;;Vehicle accident;Santa Marta-Barranquilla Highway km 14, near Caño Clarin, Cienaga Municipality, Magdalena, Colombia.;El Espectador;11.002351557134, -74.245563343945
54482;Mediterranean;October 13, 2020;12;12;;2;Drowned;Boat departed from Mostaganem on 13 October and malfunctioned in unspecified location at sea. 5 returned to Algeria by boat and the missing jumped in the waters near Moroccan coasts;Association Marocaine des Droits Humains - Section Nador;35.373077527218, -2.668987281250
54220;Mediterranean;October 12, 2020;1;1;;;Drowned;Bodies washed ashore at Basis Shore, Libya;IOM Libya;32.826361162606, 13.471006781250
54756;US-Mexico Border;October 12, 2020;1;;;;Drowned;Rio Conchos, Chihuahua, Mexico;Instituto Nacional de Migración (Grupos Beta);29.549850700000, -104.592034900000
54495;Mediterranean;October 12, 2020;2;2;;;Drowned;20 nautical miles south of Cartagena, Murcia, Spain;Spanish Red Cross, La Opinión de Murcia;36.939632360945, -0.727418860938
54679;US-Mexico Border;October 12, 2020;1;1;;;Hyperthermia;Desert near Ocotillo, Imperial County, California, USA;Imperial County Coroner's Office;32.692438600000, -116.022665300000
54446;US-Mexico Border;October 12, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.006893000000, 31.365970000000
54201;Mediterranean;October 11, 2020;23;;8;3;Drowned;Unspecified location off the coast of the city of Sfax, Tunisia;IOM Tunisia, Alarm Phone, Reuters, Le Monde;34.631415066442, 10.858896553125
54204;Central America;October 11, 2020;1;1;;;Injuries from violent attack;Venezuela Ranch in Tapachula, Chiapas, Mexico;STN Honduras, El Heraldo;14.905559900000, -92.263420600000
54203;Middle East;October 11, 2020;1;1;;;Drowned;Evros/Meriç River, Ipsala District - Yenikarpuzlu Village Area / Vasili Area (Infantry Zone), Turkey;Gendarmerie General Command Turkey via IOM Turkey;40.882920016016, 26.250896333008
54341;Mediterranean;October 10, 2020;3;;;;Drowned;Boat set to sail on 9 Oct to Spain from Paradis Plage, Ain El Turk, Oran before crashing into rocks and capsizing by Habibas Island (12 KM off the coast Northwest of Oran, Algeria);En-Nahar Online, Akhbar El Watane, La Nation Arabe;35.723781400000, -1.132303700000
54526;Central America;October 09, 2020;1;1;;;Unknown;Corinto Border Point, Honduras, close to the border with Guatemala;HCH TV;15.595996000000, -88.372294800000
54782;North Africa;October 09, 2020;20;;;;Drowned;Left from Dakhla, Morocco with the Canary Islands as presumed destination, disappeared without a trace;Alarm Phone;24.469422913176, -16.412643673437
54219;Mediterranean;October 09, 2020;2;2;;;Drowned;Bodies washed ashore at Khumes Shore, Libya;IOM Libya;32.752474455616, 13.822569281250
54191;Central America;October 09, 2020;1;1;;;Unknown;At the Honduras-Guatemala border, close to Corinto, Honduras;Diario La Tribuna, Tu nota;15.585405300000, -88.370066200000
54445;US-Mexico Border;October 09, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-113.019560000000, 32.168110000000
54488;North Africa;October 08, 2020;1;1;;;Drowned;Body washed ashore at Es Caragol, Mallorca, Spain;Ultima Hora;39.278557200000, 3.043380000000
54202;Middle East;October 08, 2020;1;1;;;Heart attack;Close to the border with Greece, Meriç District, Turkey;Gendarmerie General Command Turkey via IOM Turkey;41.212249090466, 26.326521816406
54187;Europe;October 08, 2020;1;1;;;Vehicle Accident;On the old highway of Kavala-Thessaloniki, Eastern Macedonia and Thrace region, Greece;Regional Police Department of East Macedonia/Thrace via IOM Greece;41.129512600000, 24.887719100000
54702;US-Mexico Border;October 08, 2020;1;1;;;Unknown;8000 Military Road, Alamo, Hidalgo County, Texas, USA;Hidalgo County Sheriff's Office;26.209482400000, -98.419462300000
