ID;Region;date;num;num_men;num_women;num_children;cause;location;Information Source;Location Coordinates
53371;North Africa;March 20, 2019;3;3;;;Sickness or lack of access to medicines, Starvation, Dehydration;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.492777000000, 16.534439000000
51584;Central America;March 20, 2019;1;1;;;Violent death;Town of Nueva Patria (Santo Domingo), Municipality of Durango, State of Durango, Mexico;Notiver;24.057148900000, -105.457669800000
53370;North Africa;March 20, 2019;2;;2;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
53369;North Africa;March 20, 2019;1;;1;;Sickness or lack of access to medicines, Violent death, Sexual abuse;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
52343;Sub-Saharan Africa;March 20, 2019;5;1;1;;Vehicle Accident;Gao, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.230954000000, -0.019296000000
53368;North Africa;March 20, 2019;2;2;;;unknown;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53367;North Africa;March 20, 2019;2;;2;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.492777000000, 16.534439000000
53366;Sub-Saharan Africa;March 20, 2019;2;2;;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53365;North Africa;March 19, 2019;2;2;;;Sickness or lack of access to medicines;Rebyanah, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.309350000000, 30.528370000000
52339;Sub-Saharan Africa;March 19, 2019;2;1;1;;Sickness or lack of access to medicines, Starvation, Sexual abuse, Violent death;Libreville, Gabon;Mixed Migration Monitoring Mechanism Initiative (4Mi);0.439018000000, 9.483392000000
53364;Sub-Saharan Africa;March 19, 2019;1;1;;1;Sickness or lack of access to medicines;Unspecified location, Chad ;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.524523000000, 18.303248000000
51548;Mediterranean;March 19, 2019;4;;;1;Drowned;Between Sabratha and Surman, Libya;IOM Libya;32.816243467052, 12.530851413107
53363;Sub-Saharan Africa;March 19, 2019;3;3;;;Vehicle Accident;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);19.968086000000, 13.518697000000
52342;Sub-Saharan Africa;March 19, 2019;1;;1;;Sickness or lack of access to medicines, Dehydration, Sexual abuse;Ouagadougou, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.432517000000, -1.520122000000
52341;Sub-Saharan Africa;March 19, 2019;1;1;;;Violent death;Ouagadougou, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.432517000000, -1.520122000000
51593;Mediterranean;March 19, 2019;1;;1;;Drowned;Body recovered off the coast of Aguadú, Melilla, Spain (Alboran Sea);La Vanguardia, El Faro de Melilla;35.320534947419, -2.951115676707
52340;Sub-Saharan Africa;March 19, 2019;1;;1;;Violent death;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
53362;North Africa;March 18, 2019;1;1;;;Vehicle Accident;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.845940000000, 21.835454000000
51546;Mediterranean;March 18, 2019;3;;;;Drowned;Unspecified location in the Alboran Sea, off the coast of Nador, Morocco;Caminando Fronteras, Huffington Post Maghreb;35.267895220573, -2.799562392362
53361;Sub-Saharan Africa;March 18, 2019;3;3;;;Vehicle Accident;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);19.968086000000, 13.518697000000
53359;Sub-Saharan Africa;March 17, 2019;2;2;;;Suffocation;Unspecified location, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.524523000000, 18.303248000000
53358;Sub-Saharan Africa;March 17, 2019;1;1;;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
52338;North Africa;March 17, 2019;1;;1;;Violent death, Sexual abuse;Unspecified location in the Sahara desert, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);19.618357000000, 27.694968000000
52337;North Africa;March 17, 2019;3;2;1;1;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter, Vehicle Accident;Atbara, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.736681000000, 34.037046000000
51547;North Africa;March 17, 2019;19;;;;Drowned;Off the coast of Sidi Warzeg, Sidi Ifni, near Agadir, Morocco;Hams News;29.425766218075, -10.453333285156
52336;North Africa;March 17, 2019;1;;1;1;Sickness or lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter, Suffocation;Atbara, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.736681000000, 34.037046000000
51545;Central America;March 17, 2019;1;1;;;Vehicle accident;Train tracks near Avenida Vergel, sector centro, Gómez Palacio, Durango, Mexico;Milenio;25.563914159609, -103.492111622910
53360;North Africa;March 17, 2019;1;1;;;unknown;Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.848018000000, 21.993292000000
53357;Sub-Saharan Africa;March 16, 2019;1;1;;1;Vehicle Accident;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
52335;Sub-Saharan Africa;March 16, 2019;2;2;;2;Violent death;Bandiagara, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.342818000000, -3.603553000000
51577;US-Mexico Border;March 15, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
53356;North Africa;March 15, 2019;1;;1;;Sickness or lack of access to medicines;Unspecified location in the desert, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.293406000000, 26.087168000000
52334;Sub-Saharan Africa;March 15, 2019;1;1;;;Sickness or lack of access to medicines;Timbuktu, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.795475000000, -3.005595000000
51544;Mediterranean;March 14, 2019;45;;3;1;Drowned;Unspecified location in the Alboran Sea, off the coast of Nador, Morocco;Caminando Fronteras, Alarm Phone, AP, Association Marocaine des Droits Humains - Section Nador;35.298258842764, -2.688431354400
52333;Sub-Saharan Africa;March 14, 2019;2;;2;;Sickness or lack of access to medicines;Sikasso, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.349313000000, -5.665146000000
52332;Sub-Saharan Africa;March 14, 2019;1;;1;1;Violent death;Abobo, CÙte d'Ivoire;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.448645000000, -4.026206000000
52331;Sub-Saharan Africa;March 14, 2019;3;3;;1;Sickness or lack of access to medicines;SÈgou, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.436905000000, -6.200409000000
53355;Sub-Saharan Africa;March 14, 2019;1;;1;;Sickness or lack of access to medicines;Zinder, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.804790000000, 8.987680000000
53352;Sub-Saharan Africa;March 13, 2019;2;;2;;Vehicle Accident;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.741991000000, 12.592819000000
51576;US-Mexico Border;March 13, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.794415600000, -112.446447300000
52330;Sub-Saharan Africa;March 13, 2019;1;1;;;Vehicle Accident;Kayes, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.482871000000, -11.407682000000
52329;Sub-Saharan Africa;March 13, 2019;2;2;;;Vehicle Accident;Road between Bamako and Koulikoro, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.782551000000, -7.728195000000
53354;North Africa;March 13, 2019;1;1;;;Violent death;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53353;North Africa;March 13, 2019;6;2;1;1;Vehicle Accident;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);28.092584000000, 13.817789000000
52327;Sub-Saharan Africa;March 12, 2019;1;;1;;Vehicle Accident;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
52326;Sub-Saharan Africa;March 12, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in Guinea;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.710932000000, -9.504580000000
53351;Sub-Saharan Africa;March 12, 2019;1;1;;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
52328;Sub-Saharan Africa;March 12, 2019;1;;1;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.012219000000, 7.981361000000
51534;Caribbean;March 11, 2019;1;1;;;Drowned;Near Isla Catalina, Dominican Republic;Listin Diario, Acento;18.232326183657, -69.057353261657
52325;Sub-Saharan Africa;March 11, 2019;2;;2;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter;Accra, Ghana;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.684477000000, -0.211797000000
53350;North Africa;March 11, 2019;3;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Violent death;Zuwara, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.924320000000, 12.091570000000
51575;US-Mexico Border;March 11, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
54631;Horn of Africa;March 11, 2019;2;1;1;;Vehicle  accident;Hingaloola, Sanaag region, Somalia;IOM Somalia;10.393821800000, 47.763756500000
52748;Europe;March 10, 2019;1;;;1;Drowned;Drina river, near the Croatia-Serbia-Bosnia and Herzegovina border;No Name Kitchen via Balkan Insight, Are you Syrious?, Ministry of Internal Affairs of Una-Sana Canton ;44.887482347969, 19.361060496678
51533;Mediterranean;March 10, 2019;1;;1;;Drowned;Body found near Agios Theodoros, Lesvos, Greece;Hellenic Coast Guard via IOM Greece;39.270273892269, 26.398878350778
52324;Sub-Saharan Africa;March 10, 2019;1;;1;;Sickness or lack of access to medicines;Kayes, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.482871000000, -11.407682000000
51532;Mediterranean;March 10, 2019;1;;1;1;Drowned;Body found near Vatera, Lesvos, Greece;Hellenic Coast Guard via IOM Greece;39.014895057350, 26.180971588785
53349;Sub-Saharan Africa;March 10, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.741991000000, 12.592819000000
52323;Sub-Saharan Africa;March 10, 2019;1;1;;;Unknown;Kantchari, Burkina Faso, near border with Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.479276000000, 1.521893000000
53348;North Africa;March 10, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);28.092584000000, 13.817789000000
53346;North Africa;March 09, 2019;1;;1;;Sickness or lack of access to medicines;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
51531;Mediterranean;March 09, 2019;1;;;;Drowned;Body recovered in Almaya, Libya;IOM Libya;32.817109118023, 12.877722158656
52322;Sub-Saharan Africa;March 09, 2019;2;2;;;Sickness or lack of access to medicines;Mopti, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.469729000000, -4.160487000000
53347;North Africa;March 09, 2019;1;;1;;Sickness or lack of access to medicines;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
51528;Europe;March 08, 2019;1;1;;;Electrocution on railway;Train tracks near Šid, Serbia;Šid Border Police via IOM Serbia;45.122436600000, 19.220929400000
51530;Mediterranean;March 08, 2019;2;;;;Drowned;Unspecified location off the coast of Libya;IOM Libya;32.830914360483, 12.781146358787
52321;Sub-Saharan Africa;March 08, 2019;15;1;1;;Starvation, Harsh weather/lack of adequate shelter;LÈrÈ, Mali, near border with Mauritania;Mixed Migration Monitoring Mechanism Initiative (4Mi);15.724367000000, -4.955348000000
51529;Europe;March 08, 2019;1;1;;;Suffocation;Body found inside truck in Port of Calais, Pas-de-Calais, France;Le Parisien, Ouest-France, La Voix du Nord, Calais Migrant Solidarity;50.971622839886, 1.858666925932
51521;Mediterranean;March 07, 2019;3;3;;2;Drowned;Off the coast of Samos, Greece;IOM Greece, AP;37.765329835283, 27.098161931733
52320;Sub-Saharan Africa;March 07, 2019;3;2;1;1;Violent death;Koro, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.081062000000, -3.082222000000
53345;North Africa;March 07, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in the desert, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.293406000000, 26.087168000000
51527;Central America;March 07, 2019;24;13;11;5;Vehicle Accident;Ixtapa – Soyaló Highway, near Bomboná river, in Soyaló municipality, Chiapas, Mexico;Ministerio de Asuntos Exteriores de Guatemala, La Jornada;16.879242771128, -92.916367624797
51526;Central America;March 07, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in the Darién Gap, Panama, near border with Colombia;Cubanos por el Mundo;8.642780272046, -77.529404492532
52319;Sub-Saharan Africa;March 06, 2019;3;1;1;1;Unknown;Between Gorom and Djibo, Burkina Faso, near border with Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.337751000000, -0.865850000000
53344;Sub-Saharan Africa;March 06, 2019;2;2;;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.741991000000, 12.592819000000
51574;US-Mexico Border;March 06, 2019;1;;1;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53340;North Africa;March 05, 2019;1;;1;;Sickness or lack of access to medicines, Sexual abuse;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53339;North Africa;March 05, 2019;1;1;;;Sickness or lack of access to medicines;Brak, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.546820000000, 14.267570000000
51520;South America;March 05, 2019;1;1;;1;Pneumonia;Hospital do Pronto Socorro Municipal, Belém, State of Pará, Brazil;O Liberal;-1.439687700000, -48.480863500000
53343;North Africa;March 05, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);28.092584000000, 13.817789000000
53342;North Africa;March 05, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);28.092584000000, 13.817789000000
53341;North Africa;March 05, 2019;1;;1;;Vehicle accident;Unspecified location, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);28.092584000000, 13.817789000000
52318;Sub-Saharan Africa;March 03, 2019;1;;1;;Sickness or lack of access to medicines;SÈgou, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.436905000000, -6.200409000000
51514;Mediterranean;March 03, 2019;1;1;;;Drowned;Body recovered in the Gibraltar Strait, off the coast of Ceuta, Spain;Europa Press, El Faro de Ceuta Europa ;35.907899477687, -5.347827507452
51525;Central America;March 03, 2019;1;1;;;Vehicle accident;Train tracks between Puente Naranjas and Colonia Las Terceras, San Luis Potosí, Mexico;Pulso, San Luis Hoy;22.172888700000, -100.967452800000
51513;Central America;March 03, 2019;2;;;;Violent death;Comitán de Domínguez-Tuxtla Gutiérrez Highway, near San Francisco Pujiltic town, in Venustiano Carranza municipality, Chiapas, Mexico;Fiscalía General del Estado de Chiapas, Contraste, El Diario de Coahuila;16.345883871687, -92.595581925608
52830;US-Mexico Border;March 03, 2019;1;1;;;Drowned;All American Canal, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.666091672402, -115.527550849950
52317;Sub-Saharan Africa;March 01, 2019;1;1;;;Sickness or lack of access to medicines;Kantchari, Burkina Faso, near border with Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.479276000000, 1.521893000000
52316;Sub-Saharan Africa;March 01, 2019;4;;;;Starvation;Mopti, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.469729000000, -4.160487000000
51583;Mediterranean;February 28, 2019;6;1;1;;Drowned;Unspecified location off the coast of Tangiers, Morocco;Alarm Phone;35.856284991833, -5.854248522049
52315;Sub-Saharan Africa;February 28, 2019;1;1;;;Unknown;Unspecified location in the Central African Republic;Mixed Migration Monitoring Mechanism Initiative (4Mi);8.156476000000, 23.136693000000
52314;North Africa;February 27, 2019;1;1;;;Sickness or lack of access to medicines, Suffocation, Violent death;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.758550000000, 14.093060000000
52313;North Africa;February 27, 2019;1;1;;;Vehicle Accident;Unspecified location in the Sahara desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.527344000000, 22.255737000000
52312;North Africa;February 27, 2019;2;1;1;;Sickness or lack of access to medicines, Starvation, Violent death;Ajdabiya, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);29.680834000000, 20.418746000000
52311;Sub-Saharan Africa;February 27, 2019;2;;2;;Vehicle Accident;Near Moyale, Kenya, on border with Ethiopia;Mixed Migration Monitoring Mechanism Initiative (4Mi);3.517106000000, 39.063164000000
52310;Sub-Saharan Africa;February 27, 2019;1;1;;;Violent death;Sololo, Kenya, near border with Ethiopia;Mixed Migration Monitoring Mechanism Initiative (4Mi);3.546455000000, 38.663186000000
51611;Middle East;February 27, 2019;1;1;;;Violent death;Syria-Turkey border, Idlib province, Syria;Syrian Observatory for Human Rights;35.979943305493, 36.286786020529
51573;US-Mexico Border;February 27, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
51572;US-Mexico Border;February 26, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.291122000000, -111.377669100000
51571;US-Mexico Border;February 26, 2019;1;;1;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057701900000, -112.143021500000
52307;Sub-Saharan Africa;February 25, 2019;1;1;;;Unknown;Kantchari, Burkina Faso, near border with Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.479276000000, 1.521893000000
51510;US-Mexico Border;February 25, 2019;1;1;;;Drowned;Canal in Comanche Ranch, near Eagle Pass, Maverick County, Texas, USA;SuperChannel 12;28.620958685162, -100.160775037960
51509;Mediterranean;February 25, 2019;1;;;;Drowned;Body recovered in Azzawya, Libya;IOM Libya;32.799680261076, 12.740310887952
53338;North Africa;February 25, 2019;3;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Violent death, Sexual abuse;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
51570;US-Mexico Border;February 25, 2019;1;;1;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
51569;US-Mexico Border;February 25, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.802384100000, -110.262284200000
52309;North Africa;February 25, 2019;1;;1;1;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter, Vehicle Accident;Unspecified location in the Sahara desert, Egypt;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.180565000000, 25.365494000000
52829;US-Mexico Border;February 25, 2019;1;1;;;Hypothermia;Near New River, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.680466978850, -115.448329124490
52308;North Africa;February 25, 2019;3;1;1;1;Sickness or lack of access to medicines, Suffocation, Vehicle Accident, Violent death;Atbara, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.736681000000, 34.037046000000
51519;South America;February 24, 2019;1;1;;1;Pneumonia, Malnutrition;Hospital do Pronto Socorro Municipal, Belém, State of Pará, Brazil;O Liberal;-1.439687700000, -48.480863500000
51507;Europe;February 24, 2019;2;2;;;Drowned;Mreznica river, Karlovac, Croatia;ANSA Med, Vijesti;45.258959762239, 15.406393712910
51506;Mediterranean;February 24, 2019;1;;;;Drowned;Body recovered in Azzawya, Libya;IOM Libya;32.795883457110, 12.734512549273
53337;North Africa;February 23, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.918393000000, 15.592092000000
52306;Sub-Saharan Africa;February 22, 2019;1;1;;1;Sickness or lack of access to medicines;Faya-Largeau, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.948809000000, 19.120111000000
51508;US-Mexico Border;February 22, 2019;1;1;;;Drowned;Rio Bravo, near Eagle Pass, Maverick County, Texas, USA;US Border Patrol, Telemundo;28.718723271107, -100.506647433010
51568;US-Mexico Border;February 22, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
51505;North Africa;February 22, 2019;2;;2;;Unknown;Bodies found in the municipality of Béni Bouifrour, Nador, Morocco;Association Marocaine des Droits Humains - Section Nador, Nador City;35.143072914540, -2.987014300369
51504;Mediterranean;February 21, 2019;1;1;;;Drowned;Found in boat in Punta del Guadalmesi, off the coast of Tarifa, Cádiz, Spain;IOM Spain;36.004694276199, -5.509231863325
51832;Middle East;February 21, 2019;1;1;;;Vehicle Accident;Highway near Enez, Edirne, Turkey;UNHCR, Haberturk;40.723671108132, 26.091135275222
52305;North Africa;February 21, 2019;1;;1;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter, Violent death, Sexual abuse;Unspecified location in the Sahara desert, Sudan;Mixed Migration Monitoring Mechanism Initiative (4Mi);19.618357000000, 27.694968000000
52304;Sub-Saharan Africa;February 21, 2019;1;1;;;Violent death;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.012219000000, 7.981361000000
53336;North Africa;February 21, 2019;2;2;;;Sickness or lack of access to medicines;Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.848018000000, 21.993292000000
51512;Middle East;February 21, 2019;3;;3;;Drowned;Afrin River near Davutpaşa district, Reyhanli/Hatay, Turkey;IOM Turkey;36.919584700000, 37.034761500000
51498;US-Mexico Border;February 21, 2019;1;1;;;Vehicle Accident;Otay Mesa, San Diego County, California, USA;NBC San Diego;32.563023500000, -116.940790500000
51503;US-Mexico Border;February 20, 2019;1;1;;;Drowned;All-American Canal, Calexico, Imperial County, California, USA;La Opinión, La Crónica, Imperial County Coroner's Office;32.705996627134, -115.159694515790
51725;US-Mexico Border;February 20, 2019;1;;;;Unknown;AP ranch, near FM 3066, Brooks County, Texas, USA;Brooks County Sheriff's Office;27.175431600000, -98.266868900000
53335;North Africa;February 20, 2019;3;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.918393000000, 15.592092000000
51497;US-Mexico Border;February 19, 2019;1;;1;;Vehicle accident;Highway in Tijuana, near border wall, Baja California, Mexico;Zócalo;32.542375795428, -116.999537459500
51566;US-Mexico Border;February 19, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53333;North Africa;February 19, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.918393000000, 15.592092000000
54630;Horn of Africa;February 19, 2019;1;;1;;Sickness and lack of access to healthcare;Bosaso, Somalia;IOM Somalia;11.275540700000, 49.187899400000
51496;Central America;February 19, 2019;1;1;;;Sickness or lack of access to medicines;Near Puente Rodolfo Robles, on border crossing point between Ciudad Hidalgo, Chiapas and Tecún Umán, Guatemala;Movimiento Migrante;14.676488505722, -92.146375389048
52691;US-Mexico Border;February 19, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.785496600000, -112.474102900000
52303;Sub-Saharan Africa;February 19, 2019;2;2;;;Vehicle Accident;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
51567;US-Mexico Border;February 19, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
53334;North Africa;February 19, 2019;1;1;;;unknown;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
51495;Central America;February 18, 2019;1;1;;;Vehicle accident;Carretera 57, near Villela, María del Río, San Luis Potosi, Mexico;Plano Informativo;22.164571000000, -100.938266000000
51524;Middle East;February 18, 2019;3;3;;;Drowned;Evros/Meriç river, between Paşaköy and Yenicegörece, Edirne, Greece-Turkey border;CNN Türk, Sabah;41.135599001556, 26.326539051871
52302;Sub-Saharan Africa;February 18, 2019;1;1;;;Vehicle Accident;Bobo-Dioulasso, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.127705000000, -4.316257000000
52301;Sub-Saharan Africa;February 17, 2019;3;3;;1;Vehicle Accident;Koro, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.081062000000, -3.082222000000
51501;US-Mexico Border;February 17, 2019;1;1;;;Unknown;Baluarte-Lopez ranch in southwest Brooks County, Texas, USA;Brooks County Sheriff's Office;27.159913500000, -98.466493800000
52300;Sub-Saharan Africa;February 16, 2019;1;1;;;Violent death;Tema, Ghana;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.718123000000, 0.049000000000
53332;North Africa;February 16, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Dehydration;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.918393000000, 15.592092000000
52299;Sub-Saharan Africa;February 16, 2019;3;3;;;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter;Kayes, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.482871000000, -11.407682000000
53331;North Africa;February 16, 2019;1;1;;;Vehicle Accident;Unspecified location, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.918393000000, 15.592092000000
53330;North Africa;February 16, 2019;3;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Violent death, Sexual abuse;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53329;Sub-Saharan Africa;February 16, 2019;1;1;;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53328;Sub-Saharan Africa;February 16, 2019;1;;1;;Sickness or lack of access to medicines;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53327;Sub-Saharan Africa;February 14, 2019;2;2;;1;Vehicle Accident;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.741991000000, 12.592819000000
51494;Mediterranean;February 14, 2019;3;;;;Drowned;Bodies recovered in Al-Thalathin, Sirte, Libya;IOM Libya;31.207914877621, 16.508365236703
